Time_Min,Voltage(V),Current(A),Resistance(Ohm),Power(kW),Temp(C),Temp_Rise(C),Calculated_Energy(kWh),Tuya_Raw_Energy(kWh)
4.37,230.0,10,23.0,2.3,25,0,0.1675,45.41
4.39,230.0,10,23.0,2.3,25,0,0.1684,45.41
4.41,230.0,10,23.0,2.3,25,0,0.1692,45.41
4.44,230.0,10,23.0,2.3,25,0,0.1702,45.41
4.46,230.0,10,23.0,2.3,25,0,0.171,45.41
4.49,230.0,10,23.0,2.3,25,0,0.1721,45.41
4.51,230.0,10,23.0,2.3,25,0,0.1729,45.41
4.53,230.0,10,23.0,2.3,25,0,0.1737,45.41
4.56,230.0,10,23.0,2.3,25,0,0.1746,45.41
4.58,230.0,10,23.0,2.3,25,0,0.1755,45.41
4.6,230.0,10,23.0,2.3,25,0,0.1764,45.41
4.63,230.0,10,23.0,2.3,25,0,0.1773,45.41
4.65,230.0,10,23.0,2.3,25,0,0.1781,45.41
4.67,230.0,10,23.0,2.3,25,0,0.1792,45.41
4.7,230.0,10,23.0,2.3,25,0,0.1801,45.41
4.72,230.0,10,23.0,2.3,25,0,0.1809,45.41
4.74,230.0,10,23.0,2.3,25,0,0.1818,45.41
4.76,230.0,10,23.0,2.3,25,0,0.1827,45.41
4.79,230.0,10,23.0,2.3,25,0,0.1836,45.41
4.81,230.0,10,23.0,2.3,25,0,0.1846,45.41
4.84,230.0,10,23.0,2.3,25,0,0.1854,45.41
4.86,230.0,10,23.0,2.3,25,0,0.1863,45.41
4.88,230.0,10,23.0,2.3,25,0,0.1872,45.41
4.91,230.0,10,23.0,2.3,25,0,0.188,45.41
4.93,230.0,10,23.0,2.3,25,0,0.1888,45.41
4.95,230.0,10,23.0,2.3,25,0,0.1898,45.41
4.98,230.0,10,23.0,2.3,25,0,0.1907,45.41
5.0,230.0,10,23.0,2.3,25,0,0.1916,45.41
5.02,230.0,10,23.0,2.3,25,0,0.1924,45.41
5.04,230.0,10,23.0,2.3,25,0,0.1933,45.41
5.07,230.0,10,23.0,2.3,25,0,0.1942,45.41
5.09,230.0,10,23.0,2.3,25,0,0.1951,45.41
5.11,230.0,10,23.0,2.3,25,0,0.1958,45.41
5.13,230.0,10,23.0,2.3,25,0,0.1967,45.41
5.15,230.0,10,23.0,2.3,25,0,0.1975,45.41
5.17,230.0,10,23.0,2.3,25,0,0.1983,45.41
5.2,230.0,10,23.0,2.3,25,0,0.1993,45.41
5.22,230.0,10,23.0,2.3,25,0,0.2001,45.41
5.25,230.0,10,23.0,2.3,25,0,0.2011,45.41
5.27,230.0,10,23.0,2.3,25,0,0.2021,45.41
5.29,230.0,10,23.0,2.3,25,0,0.2029,45.41
5.32,230.0,10,23.0,2.3,25,0,0.2039,45.41
5.34,230.0,10,23.0,2.3,25,0,0.2047,45.41
5.36,230.0,10,23.0,2.3,25,0,0.2055,45.41
5.38,230.0,10,23.0,2.3,25,0,0.2064,45.41
5.41,230.0,10,23.0,2.3,25,0,0.2073,45.41
5.43,230.0,10,23.0,2.3,25,0,0.2082,45.41
5.46,230.0,10,23.0,2.3,25,0,0.2092,45.41
5.48,230.0,10,23.0,2.3,25,0,0.21,45.41
5.5,230.0,10,23.0,2.3,25,0,0.2109,45.41
5.52,230.0,10,23.0,2.3,25,0,0.2118,45.41
5.55,230.0,10,23.0,2.3,25,0,0.2128,45.41
5.57,230.0,10,23.0,2.3,25,0,0.2136,45.41
5.59,230.0,10,23.0,2.3,25,0,0.2144,45.41
5.62,230.0,10,23.0,2.3,25,0,0.2153,45.41
5.64,230.0,10,23.0,2.3,25,0,0.2163,45.41
5.66,230.0,10,23.0,2.3,25,0,0.2171,45.41
5.69,230.0,10,23.0,2.3,25,0,0.2181,45.41
5.71,230.0,10,23.0,2.3,25,0,0.2189,45.41
5.74,230.0,10,23.0,2.3,25,0,0.2199,45.41
5.76,230.0,10,23.0,2.3,25,0,0.2208,45.41
5.78,230.0,10,23.0,2.3,25,0,0.2216,45.41
5.81,230.0,10,23.0,2.3,25,0,0.2226,45.41
5.83,230.0,10,23.0,2.3,25,0,0.2234,45.41
5.85,230.0,10,23.0,2.3,25,0,0.2243,45.41
5.87,230.0,10,23.0,2.3,25,0,0.2251,45.41
5.9,230.0,10,23.0,2.3,25,0,0.226,45.41
5.92,230.0,10,23.0,2.3,25,0,0.2271,45.41
5.95,230.0,10,23.0,2.3,25,0,0.228,45.41
5.97,230.0,10,23.0,2.3,25,0,0.2288,45.41
5.99,230.0,10,23.0,2.3,25,0,0.2297,45.41
6.01,230.0,10,23.0,2.3,25,0,0.2305,45.41
6.04,230.0,10,23.0,2.3,25,0,0.2314,45.41
6.06,230.0,10,23.0,2.3,25,0,0.2322,45.41
6.08,230.0,10,23.0,2.3,25,0,0.2332,45.41
6.11,230.0,10,23.0,2.3,25,0,0.234,45.41
6.13,230.0,10,23.0,2.3,25,0,0.2348,45.41
6.15,230.0,10,23.0,2.3,25,0,0.2357,45.41
6.17,230.0,10,23.0,2.3,25,0,0.2365,45.41
6.19,230.0,10,23.0,2.3,25,0,0.2374,45.41
6.22,230.0,10,23.0,2.3,25,0,0.2383,45.41
6.24,230.0,10,23.0,2.3,25,0,0.2391,45.41
6.26,230.0,10,23.0,2.3,25,0,0.24,45.41
6.28,230.0,10,23.0,2.3,25,0,0.2409,45.41
6.31,230.0,10,23.0,2.3,25,0,0.2417,45.41
6.33,230.0,10,23.0,2.3,25,0,0.2425,45.41
6.35,230.0,10,23.0,2.3,25,0,0.2435,45.41
6.38,230.0,10,23.0,2.3,25,0,0.2445,45.41
6.4,230.0,10,23.0,2.3,25,0,0.2454,45.41
6.42,230.0,10,23.0,2.3,25,0,0.2462,45.41
6.45,230.0,10,23.0,2.3,25,0,0.2472,45.41
6.47,230.0,10,23.0,2.3,25,0,0.248,45.41
6.49,230.0,10,23.0,2.3,25,0,0.2488,45.41
6.52,230.0,10,23.0,2.3,25,0,0.2498,45.41
6.54,230.0,10,23.0,2.3,25,0,0.2506,45.41
6.57,230.0,10,23.0,2.3,25,0,0.2517,45.41
6.59,230.0,10,23.0,2.3,25,0,0.2526,45.41
6.61,230.0,10,23.0,2.3,25,0,0.2534,45.41
6.63,230.0,10,23.0,2.3,25,0,0.2543,45.41
6.66,230.0,10,23.0,2.3,25,0,0.2551,45.41
6.68,230.0,10,23.0,2.3,25,0,0.2561,45.41
6.71,230.0,10,23.0,2.3,25,0,0.257,45.41
6.73,230.0,10,23.0,2.3,25,0,0.2579,45.41
6.75,230.0,10,23.0,2.3,25,0,0.2588,45.41
6.77,230.0,10,23.0,2.3,25,0,0.2597,45.41
6.8,230.0,10,23.0,2.3,25,0,0.2605,45.41
6.82,230.0,10,23.0,2.3,25,0,0.2614,45.41
6.84,230.0,10,23.0,2.3,25,0,0.2623,45.41
6.87,230.0,10,23.0,2.3,25,0,0.2633,45.41
6.89,230.0,10,23.0,2.3,25,0,0.2642,45.41
6.91,230.0,10,23.0,2.3,25,0,0.265,45.41
6.94,230.0,10,23.0,2.3,25,0,0.2661,45.41
6.96,230.0,10,23.0,2.3,25,0,0.267,45.41
6.99,230.0,10,23.0,2.3,25,0,0.2679,45.41
7.01,230.0,10,23.0,2.3,25,0,0.2687,45.41
7.03,230.0,10,23.0,2.3,25,0,0.2695,45.41
7.06,230.0,10,23.0,2.3,25,0,0.2705,45.41
7.08,230.0,10,23.0,2.3,25,0,0.2715,45.41
7.11,230.0,10,23.0,2.3,25,0,0.2724,45.41
7.13,230.0,10,23.0,2.3,25,0,0.2733,45.41
7.16,230.0,10,23.0,2.3,25,0,0.2743,45.41
7.18,230.0,10,23.0,2.3,25,0,0.2752,45.41
7.2,230.0,10,23.0,2.3,25,0,0.2762,45.41
7.23,230.0,10,23.0,2.3,25,0,0.2771,45.41
7.25,230.0,10,23.0,2.3,25,0,0.278,45.41
7.28,230.0,10,23.0,2.3,25,0,0.2789,45.41
7.3,230.0,10,23.0,2.3,25,0,0.2797,45.41
7.32,230.0,10,23.0,2.3,25,0,0.2806,45.41
7.34,230.0,10,23.0,2.3,25,0,0.2815,45.41
7.37,230.0,10,23.0,2.3,25,0,0.2824,45.41
7.39,230.0,10,23.0,2.3,25,0,0.2833,45.41
7.42,230.0,10,23.0,2.3,25,0,0.2843,45.41
7.44,230.0,10,23.0,2.3,25,0,0.2852,45.41
7.46,230.0,10,23.0,2.3,25,0,0.2861,45.41
7.48,230.0,10,23.0,2.3,25,0,0.2869,45.41
7.51,230.0,10,23.0,2.3,25,0,0.2879,45.41
7.53,230.0,10,23.0,2.3,25,0,0.2888,45.41
7.56,230.0,10,23.0,2.3,25,0,0.2896,45.41
7.58,230.0,10,23.0,2.3,25,0,0.2906,45.41
7.6,230.0,10,23.0,2.3,25,0,0.2914,45.41
7.63,230.0,10,23.0,2.3,25,0,0.2923,45.41
7.65,230.0,10,23.0,2.3,25,0,0.2932,45.41
7.67,230.0,10,23.0,2.3,25,0,0.294,45.41
7.7,230.0,10,23.0,2.3,25,0,0.2951,45.41
7.72,230.0,10,23.0,2.3,25,0,0.2959,45.41
7.74,230.0,10,23.0,2.3,25,0,0.2968,45.41
7.77,230.0,10,23.0,2.3,25,0,0.2977,45.41
7.79,230.0,10,23.0,2.3,25,0,0.2985,45.41
7.81,230.0,10,23.0,2.3,25,0,0.2995,45.41
7.84,230.0,10,23.0,2.3,25,0,0.3004,45.71
7.86,230.0,10,23.0,2.3,25,0,0.3013,45.71
7.89,230.0,10,23.0,2.3,25,0,0.3024,45.71
7.91,230.0,10,23.0,2.3,25,0,0.3034,45.71
7.94,230.0,10,23.0,2.3,25,0,0.3043,45.71
7.96,230.0,10,23.0,2.3,25,0,0.3051,45.71
7.98,230.0,10,23.0,2.3,25,0,0.306,45.71
8.0,230.0,10,23.0,2.3,25,0,0.3068,45.71
8.03,230.0,10,23.0,2.3,25,0,0.3078,45.71
8.06,230.0,10,23.0,2.3,25,0,0.3088,45.71
8.08,230.0,10,23.0,2.3,25,0,0.3097,45.71
8.1,230.0,10,23.0,2.3,25,0,0.3105,45.71
8.12,230.0,10,23.0,2.3,25,0,0.3113,45.71
8.14,230.0,10,23.0,2.3,25,0,0.3121,45.71
8.17,230.0,10,23.0,2.3,25,0,0.313,45.71
8.19,230.0,10,23.0,2.3,25,0,0.3138,45.71
8.21,230.0,10,23.0,2.3,25,0,0.3148,45.71
8.23,230.0,10,23.0,2.3,25,0,0.3156,45.71
8.26,230.0,10,23.0,2.3,25,0,0.3165,45.71
8.28,230.0,10,23.0,2.3,25,0,0.3174,45.71
8.3,230.0,10,23.0,2.3,25,0,0.3182,45.71
8.33,230.0,10,23.0,2.3,25,0,0.3191,45.71
8.35,230.0,10,23.0,2.3,25,0,0.32,45.71
8.37,230.0,10,23.0,2.3,25,0,0.3208,45.71
8.39,230.0,10,23.0,2.3,25,0,0.3218,45.71
8.42,230.0,10,23.0,2.3,25,0,0.3226,45.71
8.44,230.0,10,23.0,2.3,25,0,0.3236,45.71
8.46,230.0,10,23.0,2.3,25,0,0.3244,45.71
8.49,230.0,10,23.0,2.3,25,0,0.3253,45.71
8.51,230.0,10,23.0,2.3,25,0,0.3263,45.71
8.53,230.0,10,23.0,2.3,25,0,0.3271,45.71
8.56,230.0,10,23.0,2.3,25,0,0.3279,45.71
8.58,230.0,10,23.0,2.3,25,0,0.3289,45.71
8.6,230.0,10,23.0,2.3,25,0,0.3297,45.71
8.63,230.0,10,23.0,2.3,25,0,0.3307,45.71
8.65,230.0,10,23.0,2.3,25,0,0.3316,45.71
8.67,230.0,10,23.0,2.3,25,0,0.3325,45.71
8.7,230.0,10,23.0,2.3,25,0,0.3334,45.71
8.72,230.0,10,23.0,2.3,25,0,0.3343,45.71
8.74,230.0,10,23.0,2.3,25,0,0.3351,45.71
8.77,230.0,10,23.0,2.3,25,0,0.336,45.71
8.79,230.0,10,23.0,2.3,25,0,0.3369,45.71
8.82,230.0,10,23.0,2.3,25,0,0.3379,45.71
8.84,230.0,10,23.0,2.3,25,0,0.3388,45.71
8.86,230.0,10,23.0,2.3,25,0,0.3396,45.71
8.88,230.0,10,23.0,2.3,25,0,0.3404,45.71
8.91,230.0,10,23.0,2.3,25,0,0.3414,45.71
8.93,230.0,10,23.0,2.3,25,0,0.3423,45.71
8.95,230.0,10,23.0,2.3,25,0,0.3433,45.71
8.98,230.0,10,23.0,2.3,25,0,0.3441,45.71
9.0,230.0,10,23.0,2.3,25,0,0.3451,45.71
9.02,230.0,10,23.0,2.3,25,0,0.3459,45.71
9.05,230.0,10,23.0,2.3,25,0,0.3468,45.71
9.07,230.0,10,23.0,2.3,25,0,0.3478,45.71
9.09,230.0,10,23.0,2.3,25,0,0.3486,45.71
9.12,230.0,10,23.0,2.3,25,0,0.3496,45.71
9.14,230.0,10,23.0,2.3,25,0,0.3504,45.71
9.16,230.0,10,23.0,2.3,25,0,0.3512,45.71
9.19,230.0,10,23.0,2.3,25,0,0.3522,45.71
9.21,230.0,10,23.0,2.3,25,0,0.3532,45.71
9.24,230.0,10,23.0,2.3,25,0,0.3542,45.71
9.26,230.0,10,23.0,2.3,25,0,0.3551,45.71
9.29,230.0,10,23.0,2.3,25,0,0.356,45.71
9.31,230.0,10,23.0,2.3,25,0,0.3568,45.71
9.33,230.0,10,23.0,2.3,25,0,0.3577,45.71
9.35,230.0,10,23.0,2.3,25,0,0.3586,45.71
9.37,230.0,10,23.0,2.3,25,0,0.3593,45.71
9.39,230.0,10,23.0,2.3,25,0,0.3601,45.71
9.42,230.0,10,23.0,2.3,25,0,0.361,45.71
9.44,230.0,10,23.0,2.3,25,0,0.3618,45.71
9.46,230.0,10,23.0,2.3,25,0,0.3627,45.71
9.49,230.0,10,23.0,2.3,25,0,0.3636,45.71
9.51,230.0,10,23.0,2.3,25,0,0.3647,45.71
9.54,230.0,10,23.0,2.3,25,0,0.3655,45.71
9.56,230.0,10,23.0,2.3,25,0,0.3664,45.71
9.58,230.0,10,23.0,2.3,25,0,0.3673,45.71
9.61,230.0,10,23.0,2.3,25,0,0.3682,45.71
9.63,230.0,10,23.0,2.3,25,0,0.3692,45.71
9.65,230.0,10,23.0,2.3,25,0,0.3701,45.71
9.67,230.0,10,23.0,2.3,25,0,0.3708,45.71
9.7,230.0,10,23.0,2.3,25,0,0.3718,45.71
9.73,230.0,10,23.0,2.3,25,0,0.3729,45.71
9.75,230.0,10,23.0,2.3,25,0,0.3737,45.71
9.77,230.0,10,23.0,2.3,25,0,0.3746,45.71
9.8,230.0,10,23.0,2.3,25,0,0.3755,45.71
9.82,230.0,10,23.0,2.3,25,0,0.3763,45.71
9.84,230.0,10,23.0,2.3,25,0,0.3772,45.71
9.86,230.0,10,23.0,2.3,25,0,0.3781,45.71
9.88,230.0,10,23.0,2.3,25,0,0.3789,45.71
9.91,230.0,10,23.0,2.3,25,0,0.3799,45.71
9.93,230.0,10,23.0,2.3,25,0,0.3808,45.71
9.96,230.0,10,23.0,2.3,25,0,0.3817,45.71
9.98,230.0,10,23.0,2.3,25,0,0.3826,45.71
10.0,230.0,10,23.0,2.3,25,0,0.3834,45.71
10.03,230.0,10,23.0,2.3,25,0,0.3844,45.71
10.05,230.0,10,23.0,2.3,25,0,0.3852,45.71
10.07,230.0,10,23.0,2.3,25,0,0.3861,45.71
10.1,230.0,10,23.0,2.3,25,0,0.387,45.71
10.12,230.0,10,23.0,2.3,25,0,0.3881,45.71
10.15,230.0,10,23.0,2.3,25,0,0.389,45.71
10.17,230.0,10,23.0,2.3,25,0,0.3898,45.71
10.19,230.0,10,23.0,2.3,25,0,0.3906,45.71
10.21,230.0,10,23.0,2.3,25,0,0.3916,45.71
10.24,230.0,10,23.0,2.3,25,0,0.3925,45.71
10.26,230.0,10,23.0,2.3,25,0,0.3933,45.71
10.28,230.0,10,23.0,2.3,25,0,0.3942,45.71
10.31,230.0,10,23.0,2.3,25,0,0.3951,45.71
10.33,230.0,10,23.0,2.3,25,0,0.396,45.71
10.35,230.0,10,23.0,2.3,25,0,0.3969,45.71
10.37,230.0,10,23.0,2.3,25,0,0.3977,45.71
