Time_Min,Voltage(V),Current(A),Resistance(Ohm),Power(kW),Temp(C),Temp_Rise(C),Calculated_Energy(kWh),Tuya_Raw_Energy(kWh)
5.86,230.0,16,14.38,3.68,25,0,0.3594,0
5.88,230.0,16,14.38,3.68,25,0,0.3607,0
5.91,230.0,16,14.38,3.68,25,0,0.3624,0
5.94,230.0,16,14.38,3.68,25,0,0.3642,0
5.96,230.0,16,14.38,3.68,25,0,0.3655,0
5.98,230.0,16,14.38,3.68,25,0,0.3668,0
6.0,230.0,16,14.38,3.68,25,0,0.3682,0
6.02,230.0,16,14.38,3.68,25,0,0.3695,0
6.05,230.0,16,14.38,3.68,25,0,0.371,0
6.07,230.0,16,14.38,3.68,25,0,0.3723,0
6.1,230.0,16,14.38,3.68,25,0,0.3738,0
6.12,230.0,16,14.38,3.68,25,0,0.3752,0
6.14,230.0,16,14.38,3.68,25,0,0.3765,0
6.16,230.0,16,14.38,3.68,25,0,0.378,0
6.18,230.0,16,14.38,3.68,25,0,0.3793,0
6.21,230.0,16,14.38,3.68,25,0,0.381,0
6.24,230.0,16,14.38,3.68,25,0,0.3824,0
6.26,230.0,16,14.38,3.68,25,0,0.3837,0
6.28,230.0,16,14.38,3.68,25,0,0.3852,0
6.3,230.0,16,14.38,3.68,25,0,0.3866,0
6.33,230.0,16,14.38,3.68,25,0,0.3882,0
6.35,230.0,16,14.38,3.68,25,0,0.3894,0
6.37,230.0,16,14.38,3.68,25,0,0.3908,0
6.4,230.0,16,14.38,3.68,25,0,0.3925,0
6.42,230.0,16,14.38,3.68,25,0,0.3938,0
6.44,230.0,16,14.38,3.68,25,0,0.3952,0
6.46,230.0,16,14.38,3.68,25,0,0.3964,0
6.49,230.0,16,14.38,3.68,25,0,0.398,0
6.52,230.0,16,14.38,3.68,25,0,0.3997,0
6.54,230.0,16,14.38,3.68,25,0,0.4011,0
6.56,230.0,16,14.38,3.68,25,0,0.4026,0
6.59,230.0,16,14.38,3.68,25,0,0.4041,0
6.61,230.0,16,14.38,3.68,25,0,0.4055,0
6.64,230.0,16,14.38,3.68,25,0,0.4071,0
6.66,230.0,16,14.38,3.68,25,0,0.4084,0
6.68,230.0,16,14.38,3.68,25,0,0.4098,0
6.7,230.0,16,14.38,3.68,25,0,0.4111,0
6.75,230.0,16,14.38,3.68,25,0,0.4125,0
6.77,230.0,16,14.38,3.68,25,0,0.4137,0
6.79,230.0,16,14.38,3.68,25,0,0.4152,0
6.82,230.0,16,14.38,3.68,25,0,0.4168,0
6.84,230.0,16,14.38,3.68,25,0,0.4183,0
6.86,230.0,16,14.38,3.68,25,0,0.4196,0
6.89,230.0,16,14.38,3.68,25,0,0.4213,0
6.91,230.0,16,14.38,3.68,25,0,0.4227,0
6.94,230.0,16,14.38,3.68,25,0,0.4242,0
6.96,230.0,16,14.38,3.68,25,0,0.4256,0
6.98,230.0,16,14.38,3.68,25,0,0.4268,0
7.01,230.0,16,14.38,3.68,25,0,0.4283,0
7.03,230.0,16,14.38,3.68,25,0,0.4297,0
7.05,230.0,16,14.38,3.68,25,0,0.4311,0
7.08,230.0,16,14.38,3.68,25,0,0.4326,0
7.1,230.0,16,14.38,3.68,25,0,0.4339,0
7.12,230.0,16,14.38,3.68,25,0,0.4353,0
7.14,230.0,16,14.38,3.68,25,0,0.4365,0
7.16,230.0,16,14.38,3.68,25,0,0.4381,0
7.19,230.0,16,14.38,3.68,25,0,0.4398,0
7.21,230.0,16,14.38,3.68,25,0,0.4412,0
7.24,230.0,16,14.38,3.68,25,0,0.4425,0
7.26,230.0,16,14.38,3.68,25,0,0.4439,0
7.28,230.0,16,14.38,3.68,25,0,0.4453,0
7.31,230.0,16,14.38,3.68,25,0,0.447,0
7.33,230.0,16,14.38,3.68,25,0,0.4484,0
7.35,230.0,16,14.38,3.68,25,0,0.4497,0
7.38,230.0,16,14.38,3.68,25,0,0.4514,0
7.4,230.0,16,14.38,3.68,25,0,0.4528,0
7.43,230.0,16,14.38,3.68,25,0,0.4541,0
7.45,230.0,16,14.38,3.68,25,0,0.4556,0
7.47,230.0,16,14.38,3.68,25,0,0.4569,0
7.5,230.0,16,14.38,3.68,25,0,0.4588,0
7.53,230.0,16,14.38,3.68,25,0,0.4605,0
7.55,230.0,16,14.38,3.68,25,0,0.4618,0
7.57,230.0,16,14.38,3.68,25,0,0.4632,0
7.6,230.0,16,14.38,3.68,25,0,0.4645,0
7.62,230.0,16,14.38,3.68,25,0,0.466,0
7.65,230.0,16,14.38,3.68,25,0,0.4677,0
7.67,230.0,16,14.38,3.68,25,0,0.4691,0
7.69,230.0,16,14.38,3.68,25,0,0.4704,0
7.71,230.0,16,14.38,3.68,25,0,0.4717,0
7.73,230.0,16,14.38,3.68,25,0,0.473,0
7.76,230.0,16,14.38,3.68,25,0,0.4744,0
7.78,230.0,16,14.38,3.68,25,0,0.4757,0
7.8,230.0,16,14.38,3.68,25,0,0.477,0
7.82,230.0,16,14.38,3.68,25,0,0.4784,0
7.84,230.0,16,14.38,3.68,25,0,0.4797,0
7.87,230.0,16,14.38,3.68,25,0,0.4812,0
7.89,230.0,16,14.38,3.68,25,0,0.4826,0
7.92,230.0,16,14.38,3.68,25,0,0.4842,0
7.94,230.0,16,14.38,3.68,25,0,0.4856,0
7.96,230.0,16,14.38,3.68,25,0,0.4869,0
7.98,230.0,16,14.38,3.68,25,0,0.4883,0
8.01,230.0,16,14.38,3.68,25,0,0.4898,0
8.03,230.0,16,14.38,3.68,25,0,0.4912,0
8.05,230.0,16,14.38,3.68,25,0,0.4924,0
8.08,230.0,16,14.38,3.68,25,0,0.494,0
8.1,230.0,16,14.38,3.68,25,0,0.4957,0
8.13,230.0,16,14.38,3.68,25,0,0.4973,0
8.15,230.0,16,14.38,3.68,25,0,0.4986,0
8.18,230.0,16,14.38,3.68,25,0,0.5001,0
8.2,230.0,16,14.38,3.68,25,0,0.5015,0
8.22,230.0,16,14.38,3.68,25,0,0.5029,0
8.25,230.0,16,14.38,3.68,25,0,0.5045,0
8.27,230.0,16,14.38,3.68,25,0,0.5058,0
8.3,230.0,16,14.38,3.68,25,0,0.5075,0
8.32,230.0,16,14.38,3.68,25,0,0.5092,0
8.35,230.0,16,14.38,3.68,25,0,0.5105,0
8.37,230.0,16,14.38,3.68,25,0,0.5119,0
8.39,230.0,16,14.38,3.68,25,0,0.5131,0
8.41,230.0,16,14.38,3.68,25,0,0.5147,0
8.44,230.0,16,14.38,3.68,25,0,0.5164,0
8.47,230.0,16,14.38,3.68,25,0,0.518,0
8.49,230.0,16,14.38,3.68,25,0,0.5195,0
8.52,230.0,16,14.38,3.68,25,0,0.521,0
8.54,230.0,16,14.38,3.68,25,0,0.5223,0
8.56,230.0,16,14.38,3.68,25,0,0.5236,0
8.58,230.0,16,14.38,3.68,25,0,0.525,0
8.6,230.0,16,14.38,3.68,25,0,0.5263,0
8.63,230.0,16,14.38,3.68,25,0,0.528,0
8.65,230.0,16,14.38,3.68,25,0,0.5294,0
8.68,230.0,16,14.38,3.68,25,0,0.531,0
8.7,230.0,16,14.38,3.68,25,0,0.5324,0
8.72,230.0,16,14.38,3.68,25,0,0.5337,0
8.75,230.0,16,14.38,3.68,25,0,0.5352,0
8.77,230.0,16,14.38,3.68,25,0,0.5366,0
8.79,230.0,16,14.38,3.68,25,0,0.5379,0
8.81,230.0,16,14.38,3.68,25,0,0.5392,0
8.84,230.0,16,14.38,3.68,25,0,0.5405,0
8.87,230.0,16,14.38,3.68,25,0,0.5424,0
8.89,230.0,16,14.38,3.68,25,0,0.5439,0
8.92,230.0,16,14.38,3.68,25,0,0.5459,0
8.95,230.0,16,14.38,3.68,25,0,0.5476,0
8.97,230.0,16,14.38,3.68,25,0,0.5489,0
9.0,230.0,16,14.38,3.68,25,0,0.5504,0
9.02,230.0,16,14.38,3.68,25,0,0.552,0
9.05,230.0,16,14.38,3.68,25,0,0.5537,0
9.08,230.0,16,14.38,3.68,25,0,0.5553,0
9.1,230.0,16,14.38,3.68,25,0,0.5565,0
9.12,230.0,16,14.38,3.68,25,0,0.5581,0
9.14,230.0,16,14.38,3.68,25,0,0.5594,0
9.17,230.0,16,14.38,3.68,25,0,0.5611,0
9.19,230.0,16,14.38,3.68,25,0,0.5625,0
9.21,230.0,16,14.38,3.68,25,0,0.5638,0
9.24,230.0,16,14.38,3.68,25,0,0.5651,0
9.26,230.0,16,14.38,3.68,25,0,0.5664,0
9.28,230.0,16,14.38,3.68,25,0,0.5677,0
9.3,230.0,16,14.38,3.68,25,0,0.5693,0
9.33,230.0,16,14.38,3.68,25,0,0.5706,0
9.35,230.0,16,14.38,3.68,25,0,0.5723,0
9.38,230.0,16,14.38,3.68,25,0,0.5739,0
9.41,230.0,16,14.38,3.68,25,0,0.5757,0
9.43,230.0,16,14.38,3.68,25,0,0.5771,0
9.46,230.0,16,14.38,3.68,25,0,0.5786,0
9.48,230.0,16,14.38,3.68,25,0,0.5799,0
9.5,230.0,16,14.38,3.68,25,0,0.5815,0
9.52,230.0,16,14.38,3.68,25,0,0.5828,0
9.55,230.0,16,14.38,3.68,25,0,0.5841,0
9.57,230.0,16,14.38,3.68,25,0,0.5858,0
9.6,230.0,16,14.38,3.68,25,0,0.5872,0
9.62,230.0,16,14.38,3.68,25,0,0.5885,0
9.64,230.0,16,14.38,3.68,25,0,0.5898,0
9.66,230.0,16,14.38,3.68,25,0,0.5913,0
9.69,230.0,16,14.38,3.68,25,0,0.593,0
9.71,230.0,16,14.38,3.68,25,0,0.5944,0
9.73,230.0,16,14.38,3.68,25,0,0.5957,0
9.76,230.0,16,14.38,3.68,25,0,0.597,0
9.78,230.0,16,14.38,3.68,25,0,0.5985,0
9.8,230.0,16,14.38,3.68,25,0,0.5999,0
9.82,230.0,16,14.38,3.68,25,0,0.6012,0
9.85,230.0,16,14.38,3.68,25,0,0.6027,0
9.88,230.0,16,14.38,3.68,25,0,0.6044,0
9.9,230.0,16,14.38,3.68,25,0,0.6058,0
9.92,230.0,16,14.38,3.68,25,0,0.6071,0
9.94,230.0,16,14.38,3.68,25,0,0.6084,0
9.97,230.0,16,14.38,3.68,25,0,0.6099,0
10.0,230.0,16,14.38,3.68,25,0,0.6117,0
10.02,230.0,16,14.38,3.68,25,0,0.613,0
10.04,230.0,16,14.38,3.68,25,0,0.6143,0
10.07,230.0,16,14.38,3.68,25,0,0.616,0
10.09,230.0,16,14.38,3.68,25,0,0.6174,0
10.12,230.0,16,14.38,3.68,25,0,0.6191,0
10.14,230.0,16,14.38,3.68,25,0,0.6204,0
10.16,230.0,16,14.38,3.68,25,0,0.6217,0
10.18,230.0,16,14.38,3.68,25,0,0.6231,0
10.2,230.0,16,14.38,3.68,25,0,0.6244,0
10.23,230.0,16,14.38,3.68,25,0,0.6258,0
10.25,230.0,16,14.38,3.68,25,0,0.6273,0
10.27,230.0,16,14.38,3.68,25,0,0.6286,0
10.3,230.0,16,14.38,3.68,25,0,0.6302,0
10.32,230.0,16,14.38,3.68,25,0,0.6317,0
10.34,230.0,16,14.38,3.68,25,0,0.633,0
10.37,230.0,16,14.38,3.68,25,0,0.6345,0
10.39,230.0,16,14.38,3.68,25,0,0.6359,0
10.41,230.0,16,14.38,3.68,25,0,0.6374,0
10.44,230.0,16,14.38,3.68,25,0,0.6389,0
10.46,230.0,16,14.38,3.68,25,0,0.6402,0
10.48,230.0,16,14.38,3.68,25,0,0.6417,0
10.51,230.0,16,14.38,3.68,25,0,0.6433,0
10.54,230.0,16,14.38,3.68,25,0,0.6449,0
10.56,230.0,16,14.38,3.68,25,0,0.6463,0
10.59,230.0,16,14.38,3.68,25,0,0.648,0
10.61,230.0,16,14.38,3.68,25,0,0.6493,0
10.63,230.0,16,14.38,3.68,25,0,0.6509,0
10.66,230.0,16,14.38,3.68,25,0,0.6523,0
10.68,230.0,16,14.38,3.68,25,0,0.6539,0
10.71,230.0,16,14.38,3.68,25,0,0.6556,0
10.74,230.0,16,14.38,3.68,25,0,0.6573,0
10.76,230.0,16,14.38,3.68,25,0,0.6587,0
10.79,230.0,16,14.38,3.68,25,0,0.6602,0
10.81,230.0,16,14.38,3.68,25,0,0.6617,0
10.83,230.0,16,14.38,3.68,25,0,0.663,0
10.86,230.0,16,14.38,3.68,25,0,0.6645,0
10.88,230.0,16,14.38,3.68,25,0,0.6658,0
10.9,230.0,16,14.38,3.68,25,0,0.6672,0
10.92,230.0,16,14.38,3.68,25,0,0.6685,0
10.95,230.0,16,14.38,3.68,25,0,0.67,0
10.97,230.0,16,14.38,3.68,25,0,0.6717,0
11.0,230.0,16,14.38,3.68,25,0,0.6733,0
11.03,230.0,16,14.38,3.68,25,0,0.675,0
11.05,230.0,16,14.38,3.68,25,0,0.6763,0
11.08,230.0,16,14.38,3.68,25,0,0.678,0
11.1,230.0,16,14.38,3.68,25,0,0.6793,0
11.13,230.0,16,14.38,3.68,25,0,0.6811,0
11.15,230.0,16,14.38,3.68,25,0,0.6824,0
11.17,230.0,16,14.38,3.68,25,0,0.6838,0
11.19,230.0,16,14.38,3.68,25,0,0.6851,0
11.21,230.0,16,14.38,3.68,25,0,0.6864,0
11.23,230.0,16,14.38,3.68,25,0,0.6877,0
11.26,230.0,16,14.38,3.68,25,0,0.6894,0
11.28,230.0,16,14.38,3.68,25,0,0.6908,0
11.31,230.0,16,14.38,3.68,25,0,0.6925,0
11.33,230.0,16,14.38,3.68,25,0,0.6938,0
11.36,230.0,16,14.38,3.68,25,0,0.6951,0
11.38,230.0,16,14.38,3.68,25,0,0.6966,0
