Time_Min,Voltage(V),Current(A),Resistance(Ohm),Power(kW),Temp(C),Temp_Rise(C),Calculated_Energy(kWh),Tuya_Raw_Energy(kWh)
3.18,230.0,8,28.75,1.84,29,0,0.0975,3.42
3.2,230.0,8,28.75,1.84,29,0,0.0982,3.42
3.22,230.0,8,28.75,1.84,29,0,0.0989,3.42
3.25,230.0,8,28.75,1.84,29,0,0.0995,3.42
3.27,230.0,8,28.75,1.84,29,0,0.1002,3.42
3.29,230.0,8,28.75,1.84,29,0,0.1009,3.42
3.31,230.0,8,28.75,1.84,29,0,0.1016,3.42
3.33,230.0,8,28.75,1.84,29,0,0.1023,3.42
3.36,230.0,8,28.75,1.84,29,0,0.1029,3.42
3.38,230.0,8,28.75,1.84,29,0,0.1036,3.42
3.4,230.0,8,28.75,1.84,29,0,0.1043,3.42
3.42,230.0,8,28.75,1.84,29,0,0.105,3.42
3.45,230.0,8,28.75,1.84,29,0,0.1057,3.42
3.47,230.0,8,28.75,1.84,29,0,0.1063,3.42
3.49,230.0,8,28.75,1.84,29,0,0.107,3.42
3.51,230.0,8,28.75,1.84,29,0,0.1077,3.42
3.53,230.0,8,28.75,1.84,29,0,0.1084,3.42
3.56,230.0,8,28.75,1.84,29,0,0.1091,3.42
3.58,230.0,8,28.75,1.84,29,0,0.1097,3.42
3.6,230.0,8,28.75,1.84,29,0,0.1105,3.42
3.63,230.0,8,28.75,1.84,29,0,0.1112,3.42
3.65,230.0,8,28.75,1.84,29,0,0.1119,3.42
3.67,230.0,8,28.75,1.84,29,0,0.1126,3.42
3.69,230.0,8,28.75,1.84,29,0,0.1132,3.42
3.71,230.0,8,28.75,1.84,29,0,0.1139,3.42
3.74,230.0,8,28.75,1.84,29,0,0.1146,3.42
3.76,230.0,8,28.75,1.84,29,0,0.1153,3.42
3.78,230.0,8,28.75,1.84,29,0,0.116,3.42
3.81,230.0,8,28.75,1.84,29,0,0.1167,3.42
3.83,230.0,8,28.75,1.84,29,0,0.1174,3.42
3.85,230.0,8,28.75,1.84,29,0,0.1181,3.42
3.87,230.0,8,28.75,1.84,29,0,0.1188,3.42
3.9,230.0,8,28.75,1.84,29,0,0.1195,3.42
3.92,230.0,8,28.75,1.84,29,0,0.1202,3.42
3.94,230.0,8,28.75,1.84,29,0,0.1208,3.42
3.96,230.0,8,28.75,1.84,29,0,0.1215,3.42
3.98,230.0,8,28.75,1.84,29,0,0.1222,3.42
4.01,230.0,8,28.75,1.84,29,0,0.1229,3.42
4.03,230.0,8,28.75,1.84,29,0,0.1236,3.42
4.05,230.0,8,28.75,1.84,29,0,0.1243,3.42
4.08,230.0,8,28.75,1.84,29,0,0.125,3.42
4.1,230.0,8,28.75,1.84,29,0,0.1256,3.42
4.12,230.0,8,28.75,1.84,29,0,0.1263,3.42
4.14,230.0,8,28.75,1.84,29,0,0.127,3.42
4.16,230.0,8,28.75,1.84,29,0,0.1277,3.42
4.19,230.0,8,28.75,1.84,29,0,0.1284,3.42
4.21,230.0,8,28.75,1.84,29,0,0.1291,3.42
4.23,230.0,8,28.75,1.84,29,0,0.1298,3.42
4.25,230.0,8,28.75,1.84,29,0,0.1305,3.42
4.28,230.0,8,28.75,1.84,29,0,0.1311,3.42
4.3,230.0,8,28.75,1.84,29,0,0.1319,3.42
4.32,230.0,8,28.75,1.84,29,0,0.1325,3.42
4.34,230.0,8,28.75,1.84,29,0,0.1332,3.42
4.37,230.0,8,28.75,1.84,29,0,0.1339,3.42
4.39,230.0,8,28.75,1.84,29,0,0.1345,3.42
4.41,230.0,8,28.75,1.84,29,0,0.1353,3.42
4.43,230.0,8,28.75,1.84,29,0,0.136,3.42
4.46,230.0,8,28.75,1.84,29,0,0.1366,3.42
4.48,230.0,8,28.75,1.84,29,0,0.1373,3.42
4.5,230.0,8,28.75,1.84,29,0,0.138,3.42
4.52,230.0,8,28.75,1.84,29,0,0.1387,3.42
4.55,230.0,8,28.75,1.84,29,0,0.1394,3.42
4.57,230.0,8,28.75,1.84,29,0,0.1401,3.42
4.59,230.0,8,28.75,1.84,29,0,0.1408,3.42
4.61,230.0,8,28.75,1.84,29,0,0.1415,3.42
4.63,230.0,8,28.75,1.84,29,0,0.1421,3.42
4.66,230.0,8,28.75,1.84,29,0,0.1428,3.42
4.68,230.0,8,28.75,1.84,29,0,0.1435,3.42
4.7,230.0,8,28.75,1.84,29,0,0.1442,3.42
4.72,230.0,8,28.75,1.84,29,0,0.1449,3.42
4.75,230.0,8,28.75,1.84,29,0,0.1455,3.42
4.77,230.0,8,28.75,1.84,29,0,0.1462,3.42
4.79,230.0,8,28.75,1.84,29,0,0.1469,3.42
4.81,230.0,8,28.75,1.84,29,0,0.1476,3.42
4.83,230.0,8,28.75,1.84,29,0,0.1483,3.42
4.86,230.0,8,28.75,1.84,29,0,0.1489,3.42
4.88,230.0,8,28.75,1.84,29,0,0.1496,3.42
4.9,230.0,8,28.75,1.84,29,0,0.1503,3.42
4.92,230.0,8,28.75,1.84,29,0,0.151,3.42
4.95,230.0,8,28.75,1.84,29,0,0.1517,3.42
4.97,230.0,8,28.75,1.84,29,0,0.1523,3.42
4.99,230.0,8,28.75,1.84,29,0,0.153,3.42
5.01,230.0,8,28.75,1.84,29,0,0.1537,3.42
5.03,230.0,8,28.75,1.84,29,0,0.1544,3.42
5.06,230.0,8,28.75,1.84,29,0,0.1551,3.42
5.08,230.0,8,28.75,1.84,29,0,0.1557,3.42
5.1,230.0,8,28.75,1.84,29,0,0.1565,3.42
5.12,230.0,8,28.75,1.84,29,0,0.1572,3.42
5.15,230.0,8,28.75,1.84,29,0,0.1578,3.42
5.17,230.0,8,28.75,1.84,29,0,0.1586,3.42
5.19,230.0,8,28.75,1.84,29,0,0.1593,3.42
5.22,230.0,8,28.75,1.84,29,0,0.1599,3.42
5.24,230.0,8,28.75,1.84,29,0,0.1606,3.42
5.26,230.0,8,28.75,1.84,29,0,0.1613,3.42
5.28,230.0,8,28.75,1.84,29,0,0.162,3.42
5.3,230.0,8,28.75,1.84,29,0,0.1627,3.42
5.33,230.0,8,28.75,1.84,29,0,0.1633,3.42
5.35,230.0,8,28.75,1.84,29,0,0.164,3.42
5.37,230.0,8,28.75,1.84,29,0,0.1647,3.42
5.39,230.0,8,28.75,1.84,29,0,0.1654,3.42
5.41,230.0,8,28.75,1.84,29,0,0.1661,3.42
5.44,230.0,8,28.75,1.84,29,0,0.1667,3.42
5.46,230.0,8,28.75,1.84,29,0,0.1674,3.42
5.48,230.0,8,28.75,1.84,29,0,0.1681,3.42
5.5,230.0,8,28.75,1.84,29,0,0.1688,3.42
5.53,230.0,8,28.75,1.84,29,0,0.1695,3.42
5.55,230.0,8,28.75,1.84,29,0,0.1701,3.42
5.57,230.0,8,28.75,1.84,29,0,0.1708,3.42
5.59,230.0,8,28.75,1.84,29,0,0.1715,3.42
5.61,230.0,8,28.75,1.84,29,0,0.1722,3.42
5.64,230.0,8,28.75,1.84,29,0,0.1729,3.42
5.66,230.0,8,28.75,1.84,29,0,0.1735,3.42
5.68,230.0,8,28.75,1.84,29,0,0.1742,3.42
5.7,230.0,8,28.75,1.84,29,0,0.1749,3.42
5.73,230.0,8,28.75,1.84,29,0,0.1756,3.42
5.75,230.0,8,28.75,1.84,29,0,0.1763,3.42
5.77,230.0,8,28.75,1.84,29,0,0.1769,3.42
5.79,230.0,8,28.75,1.84,29,0,0.1776,3.42
5.81,230.0,8,28.75,1.84,29,0,0.1783,3.42
5.84,230.0,8,28.75,1.84,29,0,0.179,3.42
5.86,230.0,8,28.75,1.84,29,0,0.1798,3.42
5.89,230.0,8,28.75,1.84,29,0,0.1805,3.42
5.91,230.0,8,28.75,1.84,29,0,0.1812,3.42
5.93,230.0,8,28.75,1.84,29,0,0.182,3.42
5.96,230.0,8,28.75,1.84,29,0,0.1828,3.42
5.98,230.0,8,28.75,1.84,29,0,0.1835,3.42
6.01,230.0,8,28.75,1.84,29,0,0.1842,3.42
6.03,230.0,8,28.75,1.84,29,0,0.185,3.42
6.05,230.0,8,28.75,1.84,29,0,0.1856,3.42
6.08,230.0,8,28.75,1.84,29,0,0.1863,3.42
6.1,230.0,8,28.75,1.84,29,0,0.187,3.42
6.12,230.0,8,28.75,1.84,29,0,0.1877,3.42
6.15,230.0,8,28.75,1.84,29,0,0.1884,3.42
6.17,230.0,8,28.75,1.84,29,0,0.1891,3.42
6.19,230.0,8,28.75,1.84,29,0,0.1899,3.42
6.21,230.0,8,28.75,1.84,29,0,0.1906,3.42
6.24,230.0,8,28.75,1.84,29,0,0.1912,3.42
6.26,230.0,8,28.75,1.84,29,0,0.192,3.42
6.28,230.0,8,28.75,1.84,29,0,0.1926,3.42
6.3,230.0,8,28.75,1.84,29,0,0.1933,3.42
6.33,230.0,8,28.75,1.84,29,0,0.194,3.42
6.35,230.0,8,28.75,1.84,29,0,0.1947,3.42
6.37,230.0,8,28.75,1.84,29,0,0.1954,3.42
6.39,230.0,8,28.75,1.84,29,0,0.196,3.42
6.42,230.0,8,28.75,1.84,29,0,0.1967,3.42
6.44,230.0,8,28.75,1.84,29,0,0.1974,3.42
6.46,230.0,8,28.75,1.84,29,0,0.1981,3.42
6.48,230.0,8,28.75,1.84,29,0,0.1988,3.42
6.5,230.0,8,28.75,1.84,29,0,0.1994,3.42
6.53,230.0,8,28.75,1.84,29,0,0.2001,3.42
6.55,230.0,8,28.75,1.84,29,0,0.2008,3.42
6.57,230.0,8,28.75,1.84,29,0,0.2015,3.42
6.59,230.0,8,28.75,1.84,29,0,0.2022,3.42
6.61,230.0,8,28.75,1.84,29,0,0.2029,3.42
6.64,230.0,8,28.75,1.84,29,0,0.2035,3.42
6.66,230.0,8,28.75,1.84,29,0,0.2042,3.42
6.68,230.0,8,28.75,1.84,29,0,0.2049,3.42
6.7,230.0,8,28.75,1.84,29,0,0.2056,3.42
6.73,230.0,8,28.75,1.84,29,0,0.2063,3.42
6.75,230.0,8,28.75,1.84,29,0,0.2069,3.42
6.77,230.0,8,28.75,1.84,29,0,0.2076,3.42
6.79,230.0,8,28.75,1.84,29,0,0.2083,3.42
6.81,230.0,8,28.75,1.84,29,0,0.209,3.42
6.84,230.0,8,28.75,1.84,29,0,0.2097,3.42
6.86,230.0,8,28.75,1.84,29,0,0.2103,3.42
6.88,230.0,8,28.75,1.84,29,0,0.211,3.42
6.9,230.0,8,28.75,1.84,29,0,0.2117,3.42
6.93,230.0,8,28.75,1.84,29,0,0.2124,3.42
6.95,230.0,8,28.75,1.84,29,0,0.2131,3.42
6.97,230.0,8,28.75,1.84,29,0,0.2137,3.42
6.99,230.0,8,28.75,1.84,29,0,0.2144,3.42
7.01,230.0,8,28.75,1.84,29,0,0.2151,3.42
7.04,230.0,8,28.75,1.84,29,0,0.2158,3.42
7.06,230.0,8,28.75,1.84,29,0,0.2165,3.42
7.08,230.0,8,28.75,1.84,29,0,0.2171,3.42
7.1,230.0,8,28.75,1.84,29,0,0.2178,3.42
7.12,230.0,8,28.75,1.84,29,0,0.2185,3.42
7.15,230.0,8,28.75,1.84,29,0,0.2192,3.42
7.17,230.0,8,28.75,1.84,29,0,0.2199,3.42
7.19,230.0,8,28.75,1.84,29,0,0.2206,3.42
7.22,230.0,8,28.75,1.84,29,0,0.2213,3.42
7.24,230.0,8,28.75,1.84,29,0,0.222,3.42
7.26,230.0,8,28.75,1.84,29,0,0.2226,3.42
7.28,230.0,8,28.75,1.84,29,0,0.2233,3.42
7.31,230.0,8,28.75,1.84,29,0,0.224,3.42
7.33,230.0,8,28.75,1.84,29,0,0.2247,3.42
7.35,230.0,8,28.75,1.84,29,0,0.2254,3.42
7.37,230.0,8,28.75,1.84,29,0,0.2261,3.42
7.39,230.0,8,28.75,1.84,29,0,0.2268,3.42
7.42,230.0,8,28.75,1.84,29,0,0.2274,3.42
7.44,230.0,8,28.75,1.84,29,0,0.2281,3.42
7.46,230.0,8,28.75,1.84,29,0,0.2288,3.42
7.48,230.0,8,28.75,1.84,29,0,0.2295,3.42
7.51,230.0,8,28.75,1.84,29,0,0.2302,3.42
7.53,230.0,8,28.75,1.84,29,0,0.2309,3.42
7.55,230.0,8,28.75,1.84,29,0,0.2315,3.42
7.57,230.0,8,28.75,1.84,29,0,0.2322,3.42
7.59,230.0,8,28.75,1.84,29,0,0.2329,3.42
7.62,230.0,8,28.75,1.84,29,0,0.2336,3.42
7.64,230.0,8,28.75,1.84,29,0,0.2343,3.42
7.66,230.0,8,28.75,1.84,29,0,0.2349,3.42
7.68,230.0,8,28.75,1.84,29,0,0.2356,3.42
7.71,230.0,8,28.75,1.84,29,0,0.2363,3.42
7.73,230.0,8,28.75,1.84,29,0,0.237,3.42
7.75,230.0,8,28.75,1.84,29,0,0.2377,3.42
7.77,230.0,8,28.75,1.84,29,0,0.2383,3.42
7.79,230.0,8,28.75,1.84,29,0,0.239,3.42
7.82,230.0,8,28.75,1.84,29,0,0.2397,3.42
7.84,230.0,8,28.75,1.84,29,0,0.2404,3.42
7.86,230.0,8,28.75,1.84,29,0,0.2411,3.42
7.88,230.0,8,28.75,1.84,29,0,0.2417,3.42
7.91,230.0,8,28.75,1.84,29,0,0.2425,3.42
7.93,230.0,8,28.75,1.84,29,0,0.2432,3.42
7.95,230.0,8,28.75,1.84,29,0,0.2438,3.42
7.97,230.0,8,28.75,1.84,29,0,0.2445,3.42
8.0,230.0,8,28.75,1.84,29,0,0.2452,3.42
8.02,230.0,8,28.75,1.84,29,0,0.2459,3.42
8.04,230.0,8,28.75,1.84,29,0,0.2466,3.42
8.06,230.0,8,28.75,1.84,29,0,0.2472,3.42
8.08,230.0,8,28.75,1.84,29,0,0.2479,3.42
8.11,230.0,8,28.75,1.84,29,0,0.2486,3.42
8.13,230.0,8,28.75,1.84,29,0,0.2493,3.42
8.15,230.0,8,28.75,1.84,29,0,0.25,3.42
8.17,230.0,8,28.75,1.84,29,0,0.2506,3.42
8.2,230.0,8,28.75,1.84,29,0,0.2514,3.42
8.22,230.0,8,28.75,1.84,29,0,0.2521,3.42
8.24,230.0,8,28.75,1.84,29,0,0.2527,3.42
8.26,230.0,8,28.75,1.84,29,0,0.2534,3.42
8.29,230.0,8,28.75,1.84,29,0,0.2541,3.42
8.31,230.0,8,28.75,1.84,29,0,0.2548,3.42
8.33,230.0,8,28.75,1.84,29,0,0.2555,3.42
8.35,230.0,8,28.75,1.84,29,0,0.2561,3.42
8.38,230.0,8,28.75,1.84,29,0,0.2568,3.42
8.4,230.0,8,28.75,1.84,29,0,0.2575,3.42
8.42,230.0,8,28.75,1.84,29,0,0.2582,3.42
8.44,230.0,8,28.75,1.84,29,0,0.2589,3.42
8.46,230.0,8,28.75,1.84,29,0,0.2595,3.42
8.49,230.0,8,28.75,1.84,29,0,0.2602,3.42
8.51,230.0,8,28.75,1.84,29,0,0.2609,3.42
8.53,230.0,8,28.75,1.84,29,0,0.2616,3.42
8.55,230.0,8,28.75,1.84,29,0,0.2623,3.42
8.57,230.0,8,28.75,1.84,29,0,0.2629,3.42
8.6,230.0,8,28.75,1.84,29,0,0.2636,3.42
8.62,230.0,8,28.75,1.84,29,0,0.2643,3.42
8.64,230.0,8,28.75,1.84,29,0,0.265,3.42
8.66,230.0,8,28.75,1.84,29,0,0.2657,3.42
8.68,230.0,8,28.75,1.84,29,0,0.2663,3.42
8.71,230.0,8,28.75,1.84,29,0,0.267,3.42
8.73,230.0,8,28.75,1.84,29,0,0.2677,3.42
8.75,230.0,8,28.75,1.84,29,0,0.2684,3.42
8.77,230.0,8,28.75,1.84,29,0,0.2691,3.42
8.8,230.0,8,28.75,1.84,29,0,0.2697,3.42
8.82,230.0,8,28.75,1.84,29,0,0.2704,3.42
8.84,230.0,8,28.75,1.84,29,0,0.2711,3.42
8.86,230.0,8,28.75,1.84,29,0,0.2718,3.42
8.88,230.0,8,28.75,1.84,29,0,0.2725,3.42
8.91,230.0,8,28.75,1.84,29,0,0.2731,3.42
8.93,230.0,8,28.75,1.84,29,0,0.2738,3.42
8.95,230.0,8,28.75,1.84,29,0,0.2745,3.42
8.97,230.0,8,28.75,1.84,29,0,0.2752,3.42
9.0,230.0,8,28.75,1.84,29,0,0.2759,3.42
9.02,230.0,8,28.75,1.84,29,0,0.2765,3.42
9.04,230.0,8,28.75,1.84,29,0,0.2772,3.42
9.06,230.0,8,28.75,1.84,29,0,0.2779,3.42
9.08,230.0,8,28.75,1.84,29,0,0.2786,3.42
9.11,230.0,8,28.75,1.84,29,0,0.2793,3.42
9.13,230.0,8,28.75,1.84,29,0,0.2799,3.42
9.15,230.0,8,28.75,1.84,29,0,0.2806,3.42
9.17,230.0,8,28.75,1.84,29,0,0.2813,3.42
9.2,230.0,8,28.75,1.84,29,0,0.282,3.42
9.22,230.0,8,28.75,1.84,29,0,0.2827,3.42
9.24,230.0,8,28.75,1.84,29,0,0.2833,3.42
9.26,230.0,8,28.75,1.84,29,0,0.284,3.42
9.28,230.0,8,28.75,1.84,29,0,0.2847,3.42
9.31,230.0,8,28.75,1.84,29,0,0.2854,3.42
9.33,230.0,8,28.75,1.84,29,0,0.2861,3.42
9.35,230.0,8,28.75,1.84,29,0,0.2868,3.42
9.37,230.0,8,28.75,1.84,29,0,0.2874,3.42
9.39,230.0,8,28.75,1.84,29,0,0.2881,3.42
9.42,230.0,8,28.75,1.84,29,0,0.2888,3.42
9.44,230.0,8,28.75,1.84,29,0,0.2895,3.42
9.46,230.0,8,28.75,1.84,29,0,0.2902,3.42
9.49,230.0,8,28.75,1.84,29,0,0.2909,3.42
9.51,230.0,8,28.75,1.84,29,0,0.2916,3.42
9.53,230.0,8,28.75,1.84,29,0,0.2922,3.42
9.55,230.0,8,28.75,1.84,29,0,0.2929,3.42
9.57,230.0,8,28.75,1.84,29,0,0.2936,3.42
9.6,230.0,8,28.75,1.84,29,0,0.2943,3.42
9.62,230.0,8,28.75,1.84,29,0,0.295,3.42
9.64,230.0,8,28.75,1.84,29,0,0.2956,3.42
9.66,230.0,8,28.75,1.84,29,0,0.2963,3.42
9.69,230.0,8,28.75,1.84,29,0,0.297,3.42
9.71,230.0,8,28.75,1.84,29,0,0.2977,3.42
9.73,230.0,8,28.75,1.84,29,0,0.2984,3.42
9.75,230.0,8,28.75,1.84,29,0,0.2991,3.42
9.77,230.0,8,28.75,1.84,29,0,0.2997,3.42
9.8,230.0,8,28.75,1.84,29,0,0.3004,3.42
9.82,230.0,8,28.75,1.84,29,0,0.3011,3.42
9.84,230.0,8,28.75,1.84,29,0,0.3018,3.42
9.86,230.0,8,28.75,1.84,29,0,0.3025,3.42
9.88,230.0,8,28.75,1.84,29,0,0.3031,3.42
9.91,230.0,8,28.75,1.84,29,0,0.3038,3.42
9.93,230.0,8,28.75,1.84,29,0,0.3045,3.42
9.95,230.0,8,28.75,1.84,29,0,0.3052,3.42
