Time_Min,Voltage(V),Current(A),Resistance(Ohm),Power(kW),Temp(C),Temp_Rise(C),Calculated_Energy(kWh),Tuya_Raw_Energy(kWh)
1.96,230.0,13,17.69,2.99,25,0,0.0978,47.6
1.99,230.0,13,17.69,2.99,25,0,0.0989,47.6
2.01,230.0,13,17.69,2.99,25,0,0.1001,47.6
2.03,230.0,13,17.69,2.99,25,0,0.1012,47.6
2.05,230.0,13,17.69,2.99,25,0,0.1023,47.6
2.08,230.0,13,17.69,2.99,25,0,0.1035,47.6
2.1,230.0,13,17.69,2.99,25,0,0.1046,47.6
2.12,230.0,13,17.69,2.99,25,0,0.1057,47.6
2.15,230.0,13,17.69,2.99,25,0,0.1069,47.6
2.17,230.0,13,17.69,2.99,25,0,0.108,47.6
2.19,230.0,13,17.69,2.99,25,0,0.1091,47.6
2.21,230.0,13,17.69,2.99,25,0,0.1103,47.6
2.24,230.0,13,17.69,2.99,25,0,0.1114,47.6
2.26,230.0,13,17.69,2.99,25,0,0.1127,47.6
2.29,230.0,13,17.69,2.99,25,0,0.1139,47.6
2.31,230.0,13,17.69,2.99,25,0,0.115,47.6
2.33,230.0,13,17.69,2.99,25,0,0.1162,47.6
2.35,230.0,13,17.69,2.99,25,0,0.1173,47.6
2.38,230.0,13,17.69,2.99,25,0,0.1184,47.6
2.4,230.0,13,17.69,2.99,25,0,0.1194,47.6
2.42,230.0,13,17.69,2.99,25,0,0.1207,47.6
2.45,230.0,13,17.69,2.99,25,0,0.1221,47.6
2.47,230.0,13,17.69,2.99,25,0,0.1232,47.6
2.49,230.0,13,17.69,2.99,25,0,0.1243,47.6
2.52,230.0,13,17.69,2.99,25,0,0.1255,47.6
2.54,230.0,13,17.69,2.99,25,0,0.1266,47.6
2.57,230.0,13,17.69,2.99,25,0,0.1279,47.6
2.59,230.0,13,17.69,2.99,25,0,0.1291,47.6
2.61,230.0,13,17.69,2.99,25,0,0.1301,47.6
2.64,230.0,13,17.69,2.99,25,0,0.1314,47.6
2.66,230.0,13,17.69,2.99,25,0,0.1325,47.6
2.68,230.0,13,17.69,2.99,25,0,0.1335,47.6
2.7,230.0,13,17.69,2.99,25,0,0.1347,47.6
2.73,230.0,13,17.69,2.99,25,0,0.1358,47.6
2.75,230.0,13,17.69,2.99,25,0,0.1371,47.6
2.78,230.0,13,17.69,2.99,25,0,0.1383,47.6
2.8,230.0,13,17.69,2.99,25,0,0.1394,47.6
2.82,230.0,13,17.69,2.99,25,0,0.1404,47.6
2.84,230.0,13,17.69,2.99,25,0,0.1417,47.6
2.87,230.0,13,17.69,2.99,25,0,0.1428,47.6
2.89,230.0,13,17.69,2.99,25,0,0.144,47.6
2.91,230.0,13,17.69,2.99,25,0,0.1451,47.6
2.94,230.0,13,17.69,2.99,25,0,0.1465,47.6
2.96,230.0,13,17.69,2.99,25,0,0.1476,47.6
2.98,230.0,13,17.69,2.99,25,0,0.1487,47.6
3.01,230.0,13,17.69,2.99,25,0,0.1499,47.6
3.03,230.0,13,17.69,2.99,25,0,0.151,47.6
3.05,230.0,13,17.69,2.99,25,0,0.1522,47.6
3.08,230.0,13,17.69,2.99,25,0,0.1534,47.6
3.1,230.0,13,17.69,2.99,25,0,0.1545,47.6
3.13,230.0,13,17.69,2.99,25,0,0.1558,47.6
3.15,230.0,13,17.69,2.99,25,0,0.157,47.6
3.18,230.0,13,17.69,2.99,25,0,0.1582,47.6
3.2,230.0,13,17.69,2.99,25,0,0.1595,47.6
3.22,230.0,13,17.69,2.99,25,0,0.1605,47.6
3.24,230.0,13,17.69,2.99,25,0,0.1616,47.6
3.26,230.0,13,17.69,2.99,25,0,0.1627,47.6
3.29,230.0,13,17.69,2.99,25,0,0.1638,47.6
3.31,230.0,13,17.69,2.99,25,0,0.1649,47.6
3.33,230.0,13,17.69,2.99,25,0,0.1661,47.6
3.36,230.0,13,17.69,2.99,25,0,0.1673,47.6
3.38,230.0,13,17.69,2.99,25,0,0.1686,47.6
3.4,230.0,13,17.69,2.99,25,0,0.1696,47.6
3.43,230.0,13,17.69,2.99,25,0,0.1709,47.6
3.45,230.0,13,17.69,2.99,25,0,0.172,47.6
3.47,230.0,13,17.69,2.99,25,0,0.1731,47.6
3.5,230.0,13,17.69,2.99,25,0,0.1743,47.6
3.52,230.0,13,17.69,2.99,25,0,0.1754,47.6
3.55,230.0,13,17.69,2.99,25,0,0.1767,47.6
3.57,230.0,13,17.69,2.99,25,0,0.1779,47.6
3.59,230.0,13,17.69,2.99,25,0,0.179,47.6
3.62,230.0,13,17.69,2.99,25,0,0.1802,47.6
3.64,230.0,13,17.69,2.99,25,0,0.1812,47.6
3.66,230.0,13,17.69,2.99,25,0,0.1825,47.6
3.68,230.0,13,17.69,2.99,25,0,0.1836,47.6
3.71,230.0,13,17.69,2.99,25,0,0.1846,47.6
3.73,230.0,13,17.69,2.99,25,0,0.1859,47.6
3.75,230.0,13,17.69,2.99,25,0,0.1871,47.6
3.78,230.0,13,17.69,2.99,25,0,0.1882,47.6
3.8,230.0,13,17.69,2.99,25,0,0.1894,47.6
3.82,230.0,13,17.69,2.99,25,0,0.1905,47.6
3.85,230.0,13,17.69,2.99,25,0,0.1918,47.6
3.87,230.0,13,17.69,2.99,25,0,0.193,47.6
3.89,230.0,13,17.69,2.99,25,0,0.1941,47.6
3.92,230.0,13,17.69,2.99,25,0,0.1955,47.6
3.94,230.0,13,17.69,2.99,25,0,0.1966,47.6
3.97,230.0,13,17.69,2.99,25,0,0.1978,47.6
3.99,230.0,13,17.69,2.99,25,0,0.1989,47.6
4.01,230.0,13,17.69,2.99,25,0,0.1999,47.6
4.04,230.0,13,17.69,2.99,25,0,0.2011,47.6
4.06,230.0,13,17.69,2.99,25,0,0.2023,47.6
4.08,230.0,13,17.69,2.99,25,0,0.2034,47.6
4.1,230.0,13,17.69,2.99,25,0,0.2044,47.6
4.13,230.0,13,17.69,2.99,25,0,0.2056,47.6
4.15,230.0,13,17.69,2.99,25,0,0.2069,47.6
4.18,230.0,13,17.69,2.99,25,0,0.2081,47.6
4.2,230.0,13,17.69,2.99,25,0,0.2092,47.6
4.22,230.0,13,17.69,2.99,25,0,0.2105,47.6
4.24,230.0,13,17.69,2.99,25,0,0.2115,47.6
4.27,230.0,13,17.69,2.99,25,0,0.2126,47.6
4.29,230.0,13,17.69,2.99,25,0,0.2138,47.6
4.31,230.0,13,17.69,2.99,25,0,0.2149,47.6
4.34,230.0,13,17.69,2.99,25,0,0.2161,47.6
4.36,230.0,13,17.69,2.99,25,0,0.2172,47.6
4.38,230.0,13,17.69,2.99,25,0,0.2183,47.6
4.41,230.0,13,17.69,2.99,25,0,0.2195,47.6
4.43,230.0,13,17.69,2.99,25,0,0.2207,47.6
4.45,230.0,13,17.69,2.99,25,0,0.2218,47.6
4.47,230.0,13,17.69,2.99,25,0,0.2229,47.6
4.5,230.0,13,17.69,2.99,25,0,0.2242,47.6
4.52,230.0,13,17.69,2.99,25,0,0.2254,47.6
4.55,230.0,13,17.69,2.99,25,0,0.2267,47.6
4.57,230.0,13,17.69,2.99,25,0,0.2278,47.6
4.59,230.0,13,17.69,2.99,25,0,0.229,47.6
4.62,230.0,13,17.69,2.99,25,0,0.2301,47.6
4.64,230.0,13,17.69,2.99,25,0,0.2313,47.6
4.67,230.0,13,17.69,2.99,25,0,0.2325,47.6
4.69,230.0,13,17.69,2.99,25,0,0.2337,47.6
4.71,230.0,13,17.69,2.99,25,0,0.2347,47.6
4.73,230.0,13,17.69,2.99,25,0,0.2358,47.6
4.75,230.0,13,17.69,2.99,25,0,0.2368,47.6
4.78,230.0,13,17.69,2.99,25,0,0.2381,47.6
4.8,230.0,13,17.69,2.99,25,0,0.2393,47.6
4.83,230.0,13,17.69,2.99,25,0,0.2406,47.6
4.85,230.0,13,17.69,2.99,25,0,0.2418,47.6
4.87,230.0,13,17.69,2.99,25,0,0.2429,47.6
4.9,230.0,13,17.69,2.99,25,0,0.2441,47.6
4.92,230.0,13,17.69,2.99,25,0,0.2452,47.6
4.95,230.0,13,17.69,2.99,25,0,0.2465,47.6
4.97,230.0,13,17.69,2.99,25,0,0.2477,47.6
4.99,230.0,13,17.69,2.99,25,0,0.2487,47.6
5.02,230.0,13,17.69,2.99,25,0,0.25,47.6
5.04,230.0,13,17.69,2.99,25,0,0.2511,47.6
5.06,230.0,13,17.69,2.99,25,0,0.2522,47.6
5.08,230.0,13,17.69,2.99,25,0,0.2534,47.6
5.11,230.0,13,17.69,2.99,25,0,0.2545,47.6
5.13,230.0,13,17.69,2.99,25,0,0.2558,47.6
5.16,230.0,13,17.69,2.99,25,0,0.2569,47.6
5.18,230.0,13,17.69,2.99,25,0,0.258,47.6
5.2,230.0,13,17.69,2.99,25,0,0.2592,47.6
5.22,230.0,13,17.69,2.99,25,0,0.2603,47.6
5.25,230.0,13,17.69,2.99,25,0,0.2614,47.6
5.27,230.0,13,17.69,2.99,25,0,0.2627,47.6
5.29,230.0,13,17.69,2.99,25,0,0.2637,47.6
5.32,230.0,13,17.69,2.99,25,0,0.265,47.6
5.34,230.0,13,17.69,2.99,25,0,0.2662,47.6
5.36,230.0,13,17.69,2.99,25,0,0.2673,47.6
5.39,230.0,13,17.69,2.99,25,0,0.2685,47.6
5.41,230.0,13,17.69,2.99,25,0,0.2696,47.6
5.44,230.0,13,17.69,2.99,25,0,0.2709,47.6
5.46,230.0,13,17.69,2.99,25,0,0.2721,47.6
5.48,230.0,13,17.69,2.99,25,0,0.2732,47.6
5.51,230.0,13,17.69,2.99,25,0,0.2744,47.6
5.53,230.0,13,17.69,2.99,25,0,0.2755,47.6
5.55,230.0,13,17.69,2.99,25,0,0.2766,47.6
5.57,230.0,13,17.69,2.99,25,0,0.2778,47.6
5.6,230.0,13,17.69,2.99,25,0,0.2789,47.6
5.62,230.0,13,17.69,2.99,25,0,0.2801,47.6
5.65,230.0,13,17.69,2.99,25,0,0.2813,47.6
5.67,230.0,13,17.69,2.99,25,0,0.2825,47.6
5.69,230.0,13,17.69,2.99,25,0,0.2835,47.6
5.71,230.0,13,17.69,2.99,25,0,0.2847,47.6
5.74,230.0,13,17.69,2.99,25,0,0.286,47.6
5.76,230.0,13,17.69,2.99,25,0,0.2872,47.6
5.79,230.0,13,17.69,2.99,25,0,0.2883,47.6
5.81,230.0,13,17.69,2.99,25,0,0.2897,47.6
5.84,230.0,13,17.69,2.99,25,0,0.2909,47.6
5.86,230.0,13,17.69,2.99,25,0,0.292,47.6
5.88,230.0,13,17.69,2.99,25,0,0.2931,47.6
5.9,230.0,13,17.69,2.99,25,0,0.2942,47.6
5.93,230.0,13,17.69,2.99,25,0,0.2954,47.6
5.95,230.0,13,17.69,2.99,25,0,0.2965,47.6
5.97,230.0,13,17.69,2.99,25,0,0.2976,47.6
5.99,230.0,13,17.69,2.99,25,0,0.2986,47.6
6.02,230.0,13,17.69,2.99,25,0,0.2999,47.6
6.04,230.0,13,17.69,2.99,25,0,0.3011,47.6
6.06,230.0,13,17.69,2.99,25,0,0.3022,47.6
6.09,230.0,13,17.69,2.99,25,0,0.3033,47.6
6.11,230.0,13,17.69,2.99,25,0,0.3047,47.6
6.14,230.0,13,17.69,2.99,25,0,0.3058,47.6
6.16,230.0,13,17.69,2.99,25,0,0.3069,47.6
6.18,230.0,13,17.69,2.99,25,0,0.3079,47.6
6.2,230.0,13,17.69,2.99,25,0,0.309,47.6
6.22,230.0,13,17.69,2.99,25,0,0.3101,47.6
6.25,230.0,13,17.69,2.99,25,0,0.3112,47.6
6.27,230.0,13,17.69,2.99,25,0,0.3123,47.6
6.29,230.0,13,17.69,2.99,25,0,0.3133,47.6
6.31,230.0,13,17.69,2.99,25,0,0.3144,47.6
6.33,230.0,13,17.69,2.99,25,0,0.3155,47.6
6.36,230.0,13,17.69,2.99,25,0,0.3167,47.6
6.38,230.0,13,17.69,2.99,25,0,0.318,47.6
6.41,230.0,13,17.69,2.99,25,0,0.3192,47.6
6.43,230.0,13,17.69,2.99,25,0,0.3203,47.6
6.45,230.0,13,17.69,2.99,25,0,0.3215,47.6
6.47,230.0,13,17.69,2.99,25,0,0.3226,47.6
6.5,230.0,13,17.69,2.99,25,0,0.3237,47.6
6.52,230.0,13,17.69,2.99,25,0,0.3249,47.6
6.54,230.0,13,17.69,2.99,25,0,0.326,47.6
6.57,230.0,13,17.69,2.99,25,0,0.3274,47.6
6.59,230.0,13,17.69,2.99,25,0,0.3285,47.6
6.61,230.0,13,17.69,2.99,25,0,0.3296,47.6
6.63,230.0,13,17.69,2.99,25,0,0.3306,47.6
6.66,230.0,13,17.69,2.99,25,0,0.3319,47.6
6.68,230.0,13,17.69,2.99,25,0,0.3329,47.6
6.71,230.0,13,17.69,2.99,25,0,0.3342,47.6
6.73,230.0,13,17.69,2.99,25,0,0.3353,47.6
6.76,230.0,13,17.69,2.99,25,0,0.3366,47.6
6.78,230.0,13,17.69,2.99,25,0,0.3378,47.6
6.8,230.0,13,17.69,2.99,25,0,0.3389,47.6
6.82,230.0,13,17.69,2.99,25,0,0.3399,47.6
6.85,230.0,13,17.69,2.99,25,0,0.3411,47.6
6.87,230.0,13,17.69,2.99,25,0,0.3424,47.6
6.89,230.0,13,17.69,2.99,25,0,0.3436,47.6
6.92,230.0,13,17.69,2.99,25,0,0.3447,47.6
6.94,230.0,13,17.69,2.99,25,0,0.3459,47.6
6.96,230.0,13,17.69,2.99,25,0,0.347,47.6
6.99,230.0,13,17.69,2.99,25,0,0.3481,47.6
7.01,230.0,13,17.69,2.99,25,0,0.3491,47.6
7.03,230.0,13,17.69,2.99,25,0,0.3504,47.6
7.06,230.0,13,17.69,2.99,25,0,0.3518,47.6
7.08,230.0,13,17.69,2.99,25,0,0.3529,47.6
7.1,230.0,13,17.69,2.99,25,0,0.354,47.6
7.13,230.0,13,17.69,2.99,25,0,0.3552,47.6
7.15,230.0,13,17.69,2.99,25,0,0.3563,47.6
7.18,230.0,13,17.69,2.99,25,0,0.3576,47.6
7.2,230.0,13,17.69,2.99,25,0,0.3587,47.6
7.22,230.0,13,17.69,2.99,25,0,0.3598,47.6
7.25,230.0,13,17.69,2.99,25,0,0.3612,47.6
7.27,230.0,13,17.69,2.99,25,0,0.3623,47.6
7.29,230.0,13,17.69,2.99,25,0,0.3635,47.6
7.32,230.0,13,17.69,2.99,25,0,0.3646,47.6
7.34,230.0,13,17.69,2.99,25,0,0.3657,47.6
7.37,230.0,13,17.69,2.99,25,0,0.3671,47.6
7.39,230.0,13,17.69,2.99,25,0,0.3682,47.6
7.41,230.0,13,17.69,2.99,25,0,0.3693,47.6
7.43,230.0,13,17.69,2.99,25,0,0.3705,47.6
7.46,230.0,13,17.69,2.99,25,0,0.3716,47.6
7.48,230.0,13,17.69,2.99,25,0,0.3728,47.6
7.5,230.0,13,17.69,2.99,25,0,0.3739,47.6
7.52,230.0,13,17.69,2.99,25,0,0.375,47.6
7.55,230.0,13,17.69,2.99,25,0,0.3762,47.6
7.57,230.0,13,17.69,2.99,25,0,0.3773,47.6
7.59,230.0,13,17.69,2.99,25,0,0.3784,47.6
7.62,230.0,13,17.69,2.99,25,0,0.3796,47.6
7.64,230.0,13,17.69,2.99,25,0,0.3807,47.6
7.67,230.0,13,17.69,2.99,25,0,0.3821,47.6
7.69,230.0,13,17.69,2.99,25,0,0.3832,47.6
7.71,230.0,13,17.69,2.99,25,0,0.3843,47.6
7.74,230.0,13,17.69,2.99,25,0,0.3855,47.6
7.76,230.0,13,17.69,2.99,25,0,0.3866,47.6
7.78,230.0,13,17.69,2.99,25,0,0.3878,47.6
7.8,230.0,13,17.69,2.99,25,0,0.3889,47.6
7.83,230.0,13,17.69,2.99,25,0,0.3899,47.6
7.85,230.0,13,17.69,2.99,25,0,0.3912,47.6
7.88,230.0,13,17.69,2.99,25,0,0.3926,47.6
7.9,230.0,13,17.69,2.99,25,0,0.3938,47.6
7.92,230.0,13,17.69,2.99,25,0,0.3949,47.6
7.95,230.0,13,17.69,2.99,25,0,0.396,47.6
7.97,230.0,13,17.69,2.99,25,0,0.3972,47.6
7.99,230.0,13,17.69,2.99,25,0,0.3983,47.6
8.01,230.0,13,17.69,2.99,25,0,0.3994,47.6
8.04,230.0,13,17.69,2.99,25,0,0.4006,47.6
8.06,230.0,13,17.69,2.99,25,0,0.4017,47.6
8.08,230.0,13,17.69,2.99,25,0,0.4028,47.6
8.11,230.0,13,17.69,2.99,25,0,0.404,47.6
8.13,230.0,13,17.69,2.99,25,0,0.4051,47.6
8.16,230.0,13,17.69,2.99,25,0,0.4065,47.6
8.18,230.0,13,17.69,2.99,25,0,0.4076,47.6
8.2,230.0,13,17.69,2.99,25,0,0.4087,47.6
8.22,230.0,13,17.69,2.99,25,0,0.4097,47.6
8.24,230.0,13,17.69,2.99,25,0,0.4108,47.6
8.27,230.0,13,17.69,2.99,25,0,0.4119,47.6
8.29,230.0,13,17.69,2.99,25,0,0.413,47.6
8.31,230.0,13,17.69,2.99,25,0,0.4142,47.6
8.33,230.0,13,17.69,2.99,25,0,0.4153,47.6
8.36,230.0,13,17.69,2.99,25,0,0.4165,47.6
8.38,230.0,13,17.69,2.99,25,0,0.4176,47.6
8.4,230.0,13,17.69,2.99,25,0,0.4187,47.6
8.42,230.0,13,17.69,2.99,25,0,0.4198,47.6
8.45,230.0,13,17.69,2.99,25,0,0.4209,47.6
8.47,230.0,13,17.69,2.99,25,0,0.4219,47.6
8.49,230.0,13,17.69,2.99,25,0,0.4232,47.6
8.52,230.0,13,17.69,2.99,25,0,0.4244,47.6
8.54,230.0,13,17.69,2.99,25,0,0.4255,47.6
8.56,230.0,13,17.69,2.99,25,0,0.4267,47.6
8.59,230.0,13,17.69,2.99,25,0,0.4278,47.6
8.61,230.0,13,17.69,2.99,25,0,0.429,47.6
8.64,230.0,13,17.69,2.99,25,0,0.4304,47.6
8.66,230.0,13,17.69,2.99,25,0,0.4316,47.6
8.68,230.0,13,17.69,2.99,25,0,0.4327,47.6
8.71,230.0,13,17.69,2.99,25,0,0.4339,47.6
8.73,230.0,13,17.69,2.99,25,0,0.435,47.6
8.75,230.0,13,17.69,2.99,25,0,0.4362,47.6
8.77,230.0,13,17.69,2.99,25,0,0.4372,47.6
8.8,230.0,13,17.69,2.99,25,0,0.4384,47.6
8.82,230.0,13,17.69,2.99,25,0,0.4396,47.6
8.84,230.0,13,17.69,2.99,25,0,0.4406,47.6
8.87,230.0,13,17.69,2.99,25,0,0.4418,47.6
8.89,230.0,13,17.69,2.99,25,0,0.4429,47.6
8.91,230.0,13,17.69,2.99,25,0,0.4442,47.6
8.94,230.0,13,17.69,2.99,25,0,0.4454,47.6
8.96,230.0,13,17.69,2.99,25,0,0.4465,47.6
8.98,230.0,13,17.69,2.99,25,0,0.4477,47.6
9.01,230.0,13,17.69,2.99,25,0,0.4488,47.6
9.03,230.0,13,17.69,2.99,25,0,0.4499,47.6
9.05,230.0,13,17.69,2.99,25,0,0.451,47.6
9.07,230.0,13,17.69,2.99,25,0,0.4522,47.6
9.1,230.0,13,17.69,2.99,25,0,0.4535,47.6
9.12,230.0,13,17.69,2.99,25,0,0.4547,47.6
9.15,230.0,13,17.69,2.99,25,0,0.4558,47.6
9.17,230.0,13,17.69,2.99,25,0,0.4569,47.6
9.19,230.0,13,17.69,2.99,25,0,0.4579,47.6
9.21,230.0,13,17.69,2.99,25,0,0.4591,47.6
9.23,230.0,13,17.69,2.99,25,0,0.4601,47.6
9.26,230.0,13,17.69,2.99,25,0,0.4613,47.6
9.28,230.0,13,17.69,2.99,25,0,0.4625,47.6
9.3,230.0,13,17.69,2.99,25,0,0.4635,47.6
9.32,230.0,13,17.69,2.99,25,0,0.4646,47.6
9.34,230.0,13,17.69,2.99,25,0,0.4656,47.6
9.37,230.0,13,17.69,2.99,25,0,0.4669,47.6
9.39,230.0,13,17.69,2.99,25,0,0.468,47.6
9.41,230.0,13,17.69,2.99,25,0,0.469,47.6
9.44,230.0,13,17.69,2.99,25,0,0.4704,47.6
9.46,230.0,13,17.69,2.99,25,0,0.4715,47.6
9.48,230.0,13,17.69,2.99,25,0,0.4726,47.6
9.51,230.0,13,17.69,2.99,25,0,0.4738,47.6
9.53,230.0,13,17.69,2.99,25,0,0.4749,47.6
9.55,230.0,13,17.69,2.99,25,0,0.476,47.6
9.58,230.0,13,17.69,2.99,25,0,0.4773,47.6
9.6,230.0,13,17.69,2.99,25,0,0.4783,47.6
9.63,230.0,13,17.69,2.99,25,0,0.4797,47.6
9.65,230.0,13,17.69,2.99,25,0,0.4808,47.6
9.67,230.0,13,17.69,2.99,25,0,0.4819,47.6
9.69,230.0,13,17.69,2.99,25,0,0.4831,47.6
9.72,230.0,13,17.69,2.99,25,0,0.4842,47.6
9.74,230.0,13,17.69,2.99,25,0,0.4854,47.6
9.77,230.0,13,17.69,2.99,25,0,0.4867,47.6
9.79,230.0,13,17.69,2.99,25,0,0.4878,47.6
9.81,230.0,13,17.69,2.99,25,0,0.489,47.6
9.83,230.0,13,17.69,2.99,25,0,0.4901,47.6
9.86,230.0,13,17.69,2.99,25,0,0.4912,47.6
9.88,230.0,13,17.69,2.99,25,0,0.4924,47.6
9.9,230.0,13,17.69,2.99,25,0,0.4935,47.6
9.93,230.0,13,17.69,2.99,25,0,0.4948,47.6
9.95,230.0,13,17.69,2.99,25,0,0.496,47.6
9.97,230.0,13,17.69,2.99,25,0,0.4971,47.6
10.0,230.0,13,17.69,2.99,25,0,0.4982,47.6
10.02,230.0,13,17.69,2.99,25,0,0.4993,47.6
10.04,230.0,13,17.69,2.99,25,0,0.5006,47.6
10.07,230.0,13,17.69,2.99,25,0,0.5018,47.6
10.09,230.0,13,17.69,2.99,25,0,0.503,47.6
10.12,230.0,13,17.69,2.99,25,0,0.5043,47.6
10.14,230.0,13,17.69,2.99,25,0,0.5054,47.6
10.17,230.0,13,17.69,2.99,25,0,0.5066,47.6
10.19,230.0,13,17.69,2.99,25,0,0.5077,47.6
10.21,230.0,13,17.69,2.99,25,0,0.5087,47.6
10.23,230.0,13,17.69,2.99,25,0,0.51,47.6
10.26,230.0,13,17.69,2.99,25,0,0.5111,47.6
10.28,230.0,13,17.69,2.99,25,0,0.5122,47.6
10.3,230.0,13,17.69,2.99,25,0,0.5134,47.6
10.32,230.0,13,17.69,2.99,25,0,0.5145,47.6
10.35,230.0,13,17.69,2.99,25,0,0.5155,47.6
10.37,230.0,13,17.69,2.99,25,0,0.5168,47.6
